Event,Key/Mouse,Timestamp
MouseMove,"Move to (1090, 660)",253.600191
MouseMove,"Move to (1091, 660)",253.606701
MouseMove,"Move to (1094, 658)",253.617118
MouseMove,"Move to (1096, 658)",253.625108
MouseMove,"Move to (1100, 656)",253.633277
MouseMove,"Move to (1106, 655)",253.640688
MouseMove,"Move to (1111, 653)",253.648318
MouseMove,"Move to (1117, 651)",253.657124
MouseMove,"Move to (1121, 650)",253.662621
MouseMove,"Move to (1124, 650)",253.673083
MouseMove,"Move to (1128, 649)",253.680949
MouseMove,"Move to (1131, 649)",253.688959
MouseMove,"Move to (1133, 649)",253.695497
MouseMove,"Move to (1135, 649)",253.704771
MouseMove,"Move to (1138, 649)",253.712422
MouseMove,"Move to (1142, 649)",253.720888
MouseMove,"Move to (1148, 652)",253.72868
MouseMove,"Move to (1155, 658)",253.737482
MouseMove,"Move to (1164, 666)",253.745235
MouseMove,"Move to (1175, 676)",253.752615
MouseMove,"Move to (1188, 686)",253.759975
MouseMove,"Move to (1202, 697)",253.764651
MouseMove,"Move to (1216, 706)",253.777014
MouseMove,"Move to (1229, 714)",253.783739
MouseMove,"Move to (1239, 721)",253.790602
MouseMove,"Move to (1248, 724)",253.799644
MouseMove,"Move to (1254, 725)",253.80484
MouseMove,"Move to (1256, 725)",253.824987
MouseMove,"Move to (1257, 725)",253.832986
MouseMove,"Move to (1258, 725)",253.840593
MouseMove,"Move to (1258, 725)",253.847769
MouseMove,"Move to (1258, 723)",253.85493
MouseClick,"Pressed Button.left at (1258, 723)",253.865521
MouseMove,"Move to (1257, 722)",253.874341
MouseMove,"Move to (1256, 722)",253.902211
MouseMove,"Move to (1256, 722)",253.909774
MouseMove,"Move to (1256, 722)",253.936992
MouseMove,"Move to (1256, 722)",253.943589
MouseMove,"Move to (1256, 723)",253.950558
MouseMove,"Move to (1256, 729)",253.959652
MouseMove,"Move to (1261, 741)",253.964338
MouseMove,"Move to (1270, 759)",253.971525
MouseMove,"Move to (1288, 789)",253.984838
MouseMove,"Move to (1318, 830)",253.993253
MouseMove,"Move to (1359, 879)",254.000717
MouseMove,"Move to (1016, 603)",254.008368
MouseMove,"Move to (1091, 657)",254.016187
MouseMove,"Move to (1171, 702)",254.023595
MouseMove,"Move to (1256, 734)",254.033241
MouseMove,"Move to (1337, 755)",254.041238
MouseMove,"Move to (1410, 765)",254.048636
MouseMove,"Move to (1464, 765)",254.056799
MouseMove,"Move to (1500, 758)",254.064485
MouseMove,"Move to (1523, 748)",254.073143
MouseMove,"Move to (1534, 737)",254.080871
MouseMove,"Move to (1541, 721)",254.088921
MouseMove,"Move to (1545, 702)",254.096585
MouseMove,"Move to (1545, 684)",254.105082
MouseMove,"Move to (1543, 667)",254.111568
MouseMove,"Move to (1539, 653)",254.119791
MouseMove,"Move to (1537, 648)",254.128412
MouseMove,"Move to (1536, 646)",254.153318
MouseMove,"Move to (1536, 646)",254.169076
MouseMove,"Move to (1538, 647)",254.177369
MouseMove,"Move to (1543, 652)",254.179902
MouseMove,"Move to (1555, 658)",254.193029
MouseMove,"Move to (1573, 666)",254.201398
MouseMove,"Move to (1604, 676)",254.209271
MouseMove,"Move to (1644, 684)",254.216866
MouseMove,"Move to (999, 557)",254.224943
MouseMove,"Move to (1033, 557)",254.230175
MouseMove,"Move to (1062, 552)",254.239961
MouseMove,"Move to (1085, 542)",254.248622
MouseMove,"Move to (1097, 531)",254.256598
MouseMove,"Move to (1104, 517)",254.264761
MouseMove,"Move to (1108, 504)",254.273638
MouseMove,"Move to (1110, 490)",254.280648
MouseMove,"Move to (1111, 478)",254.288122
MouseMove,"Move to (1111, 471)",254.297271
MouseMove,"Move to (1111, 468)",254.304362
MouseMove,"Move to (1111, 465)",254.313176
MouseMove,"Move to (1111, 463)",254.326247
MouseMove,"Move to (1111, 462)",254.344207
MouseMove,"Move to (1111, 462)",254.361153
MouseMove,"Move to (1110, 462)",254.368804
MouseMove,"Move to (1110, 462)",254.377144
MouseMove,"Move to (1108, 462)",254.382147
MouseMove,"Move to (1106, 462)",254.392718
MouseMove,"Move to (1099, 462)",254.401589
MouseMove,"Move to (1089, 462)",254.409243
MouseMove,"Move to (1076, 459)",254.416452
MouseMove,"Move to (1060, 455)",254.423851
MouseMove,"Move to (1044, 451)",254.430074
MouseMove,"Move to (1023, 443)",254.440862
MouseMove,"Move to (998, 430)",254.445284
MouseMove,"Move to (971, 415)",254.457565
MouseMove,"Move to (945, 400)",254.465224
MouseMove,"Move to (928, 391)",254.473972
MouseMove,"Move to (918, 386)",254.480841
MouseMove,"Move to (910, 381)",254.488529
MouseMove,"Move to (904, 376)",254.49706
MouseMove,"Move to (901, 373)",254.504829
MouseMove,"Move to (900, 371)",254.513388
MouseMove,"Move to (900, 371)",254.520778
MouseMove,"Move to (900, 369)",254.527836
MouseMove,"Move to (904, 366)",254.536089
MouseMove,"Move to (910, 362)",254.544053
MouseMove,"Move to (918, 357)",254.552531
MouseMove,"Move to (925, 352)",254.560402
MouseMove,"Move to (933, 349)",254.569052
MouseMove,"Move to (942, 343)",254.577218
MouseMove,"Move to (952, 340)",254.585499
MouseMove,"Move to (964, 337)",254.592847
MouseMove,"Move to (979, 334)",254.599941
MouseMove,"Move to (996, 334)",254.608373
MouseMove,"Move to (1017, 335)",254.616585
MouseMove,"Move to (1046, 340)",254.624519
MouseMove,"Move to (1080, 350)",254.632485
MouseMove,"Move to (1114, 360)",254.640021
MouseMove,"Move to (1142, 369)",254.646303
MouseMove,"Move to (1163, 376)",254.651882
MouseMove,"Move to (1175, 379)",254.66584
MouseMove,"Move to (1182, 380)",254.673295
MouseMove,"Move to (1184, 380)",254.6894
MouseMove,"Move to (1186, 380)",254.692861
MouseMove,"Move to (1187, 380)",254.705003
MouseMove,"Move to (1187, 380)",254.712843
MouseMove,"Move to (1187, 379)",254.72087
MouseMove,"Move to (1187, 379)",254.728909
MouseMove,"Move to (1187, 378)",254.737343
MouseMove,"Move to (1186, 377)",254.744475
MouseMove,"Move to (1184, 375)",254.752824
MouseMove,"Move to (1182, 374)",254.760708
MouseMove,"Move to (1180, 372)",254.766233
MouseMove,"Move to (1178, 369)",254.777184
MouseMove,"Move to (1176, 365)",254.785258
MouseMove,"Move to (1174, 358)",254.79314
MouseMove,"Move to (1171, 351)",254.801098
MouseMove,"Move to (1169, 342)",254.807308
MouseMove,"Move to (1166, 333)",254.815596
MouseMove,"Move to (1164, 326)",254.825255
MouseMove,"Move to (1164, 319)",254.833416
MouseMove,"Move to (1163, 314)",254.84094
MouseMove,"Move to (1163, 308)",254.84836
MouseMove,"Move to (1163, 305)",254.855517
MouseMove,"Move to (1163, 301)",254.864741
MouseMove,"Move to (1163, 297)",254.873134
MouseMove,"Move to (1163, 295)",254.881296
MouseMove,"Move to (1163, 292)",254.888488
MouseMove,"Move to (1164, 290)",254.896708
MouseMove,"Move to (1165, 288)",254.904984
MouseMove,"Move to (1165, 288)",254.912708
MouseMove,"Move to (1166, 288)",254.919662
MouseMove,"Move to (1168, 288)",254.929303
MouseMove,"Move to (1169, 288)",254.936965
MouseMove,"Move to (1172, 288)",254.94471
MouseMove,"Move to (1175, 288)",254.950157
MouseMove,"Move to (1179, 290)",254.960008
MouseMove,"Move to (1183, 293)",254.968642
MouseMove,"Move to (1187, 297)",254.975136
MouseMove,"Move to (1192, 301)",254.984464
MouseMove,"Move to (1196, 304)",254.992416
MouseMove,"Move to (1199, 306)",255.001084
MouseMove,"Move to (1202, 308)",255.005382
MouseMove,"Move to (1203, 308)",255.014663
MouseMove,"Move to (1205, 309)",255.022858
MouseMove,"Move to (1206, 310)",255.033196
MouseMove,"Move to (1207, 310)",255.041291
MouseMove,"Move to (1207, 310)",255.04846
MouseMove,"Move to (1209, 310)",255.057021
MouseMove,"Move to (1210, 310)",255.062353
MouseMove,"Move to (1212, 310)",255.070767
MouseMove,"Move to (1214, 311)",255.079856
MouseMove,"Move to (1215, 311)",255.087704
MouseMove,"Move to (1217, 311)",255.095566
MouseMove,"Move to (1218, 311)",255.104621
MouseMove,"Move to (1221, 311)",255.113248
MouseMove,"Move to (1224, 311)",255.119729
MouseMove,"Move to (1225, 311)",255.128521
MouseMove,"Move to (1228, 311)",255.137206
MouseMove,"Move to (1231, 311)",255.144132
MouseMove,"Move to (1235, 311)",255.153179
MouseMove,"Move to (1238, 310)",255.160632
MouseMove,"Move to (1242, 309)",255.16907
MouseMove,"Move to (1246, 308)",255.177138
MouseMove,"Move to (1249, 307)",255.181346
MouseMove,"Move to (1252, 306)",255.192933
MouseMove,"Move to (1253, 305)",255.201271
MouseMove,"Move to (1254, 305)",255.208386
MouseMove,"Move to (1254, 305)",255.24974
MouseClick,"Released Button.left at (1254, 305)",255.26466
MouseMove,"Move to (1254, 304)",255.283448
MouseMove,"Move to (1254, 304)",255.312379
MouseMove,"Move to (1253, 303)",255.321149
MouseMove,"Move to (1251, 303)",255.328567
MouseMove,"Move to (1247, 302)",255.335392
MouseMove,"Move to (1244, 301)",255.343255
MouseMove,"Move to (1237, 301)",255.352825
MouseMove,"Move to (1227, 300)",255.361033
KeyPress,w,255.362034
MouseMove,"Move to (1213, 300)",255.369242
MouseMove,"Move to (1200, 300)",255.375557
MouseMove,"Move to (1187, 300)",255.384338
MouseMove,"Move to (1178, 300)",255.392392
MouseMove,"Move to (1175, 300)",255.401198
MouseMove,"Move to (1172, 300)",255.408332
MouseMove,"Move to (1171, 300)",255.425223
MouseMove,"Move to (1171, 300)",255.446934
MouseMove,"Move to (1172, 300)",255.464666
MouseMove,"Move to (1174, 300)",255.472641
MouseMove,"Move to (1177, 300)",255.48004
MouseMove,"Move to (1180, 300)",255.487258
MouseMove,"Move to (1181, 300)",255.494287
MouseMove,"Move to (1183, 300)",255.505404
MouseMove,"Move to (1185, 299)",255.513016
MouseMove,"Move to (1187, 297)",255.520943
MouseMove,"Move to (1187, 295)",255.529234
MouseMove,"Move to (1188, 295)",255.537236
MouseMove,"Move to (1187, 295)",255.58985
MouseMove,"Move to (1182, 295)",255.599708
MouseMove,"Move to (1173, 295)",255.599708
MouseMove,"Move to (1161, 296)",255.616774
MouseMove,"Move to (1145, 299)",255.619882
MouseMove,"Move to (1118, 304)",255.63149
MouseMove,"Move to (1082, 310)",255.64001
MouseMove,"Move to (1036, 316)",255.649419
MouseMove,"Move to (984, 321)",255.654077
MouseMove,"Move to (922, 326)",255.66498
MouseMove,"Move to (854, 328)",255.673036
MouseMove,"Move to (779, 331)",255.681332
MouseMove,"Move to (702, 331)",255.68862
MouseMove,"Move to (623, 324)",255.696982
MouseMove,"Move to (544, 316)",255.70533
MouseMove,"Move to (467, 304)",255.709823
KeyPress,s,255.71772
MouseMove,"Move to (397, 289)",255.719772
MouseMove,"Move to (334, 276)",255.72895
MouseMove,"Move to (277, 262)",255.737173
MouseMove,"Move to (912, 540)",255.74474
MouseMove,"Move to (875, 527)",255.750685
MouseMove,"Move to (844, 517)",255.759693
MouseMove,"Move to (813, 508)",255.769115
MouseMove,"Move to (782, 498)",255.776995
MouseMove,"Move to (748, 488)",255.780204
MouseMove,"Move to (714, 478)",255.792531
MouseMove,"Move to (673, 467)",255.801087
MouseMove,"Move to (626, 454)",255.805871
MouseMove,"Move to (576, 442)",255.811574
MouseMove,"Move to (523, 433)",255.824675
MouseMove,"Move to (470, 424)",255.832702
MouseMove,"Move to (424, 417)",255.840872
MouseMove,"Move to (381, 411)",255.848821
MouseMove,"Move to (346, 407)",255.856424
MouseMove,"Move to (324, 406)",255.865169
MouseMove,"Move to (307, 403)",255.872696
MouseMove,"Move to (297, 403)",255.881137
MouseMove,"Move to (292, 403)",255.888444
MouseMove,"Move to (290, 402)",255.971046
MouseMove,"Move to (960, 552)",255.99279
MouseMove,"Move to (962, 551)",256.000647
MouseMove,"Move to (965, 550)",256.008836
MouseMove,"Move to (970, 548)",256.015056
MouseMove,"Move to (975, 546)",256.021235
MouseMove,"Move to (984, 544)",256.029956
MouseMove,"Move to (993, 541)",256.040926
MouseMove,"Move to (1003, 539)",256.049342
MouseMove,"Move to (1014, 536)",256.05706
MouseMove,"Move to (1024, 533)",256.064689
MouseMove,"Move to (1034, 531)",256.069799
MouseMove,"Move to (1045, 528)",256.079877
KeyPress,a,256.083357
MouseMove,"Move to (1055, 528)",256.089511
MouseMove,"Move to (1066, 528)",256.096001
MouseMove,"Move to (1078, 528)",256.103374
MouseMove,"Move to (1088, 528)",256.109841
MouseMove,"Move to (1099, 532)",256.120097
MouseMove,"Move to (1109, 536)",256.124688
MouseMove,"Move to (1118, 541)",256.137092
MouseMove,"Move to (1126, 546)",256.144596
MouseMove,"Move to (1132, 551)",256.153004
MouseMove,"Move to (1138, 556)",256.159609
MouseMove,"Move to (1144, 560)",256.167257
MouseMove,"Move to (1150, 564)",256.17333
MouseMove,"Move to (1154, 568)",256.181251
MouseMove,"Move to (1158, 571)",256.192677
MouseMove,"Move to (1161, 574)",256.200902
MouseMove,"Move to (1163, 576)",256.208951
MouseMove,"Move to (1165, 576)",256.216984
MouseMove,"Move to (1166, 577)",256.241193
MouseMove,"Move to (1166, 577)",256.2597
MouseMove,"Move to (1167, 578)",256.269857
MouseMove,"Move to (1168, 578)",256.28019
MouseMove,"Move to (1168, 578)",256.289355
MouseMove,"Move to (1170, 579)",256.297012
MouseMove,"Move to (1172, 580)",256.299998
MouseMove,"Move to (1173, 580)",256.313117
MouseMove,"Move to (1175, 581)",256.320822
MouseMove,"Move to (1177, 582)",256.328722
MouseMove,"Move to (1179, 583)",256.33457
KeyPress,w,256.33977
MouseMove,"Move to (1180, 584)",256.33977
MouseMove,"Move to (1182, 584)",256.352447
MouseMove,"Move to (1184, 585)",256.361048
MouseMove,"Move to (1185, 585)",256.368545
MouseMove,"Move to (1187, 585)",256.373832
MouseMove,"Move to (1189, 586)",256.381322
MouseMove,"Move to (1190, 586)",256.389964
MouseMove,"Move to (1192, 587)",256.40118
MouseMove,"Move to (1193, 587)",256.409612
MouseMove,"Move to (1194, 587)",256.417175
MouseMove,"Move to (1195, 588)",256.425023
MouseMove,"Move to (1195, 589)",256.656444
KeyPress,r,256.660095
MouseMove,"Move to (1196, 589)",256.695089
MouseMove,"Move to (1198, 589)",256.703666
MouseMove,"Move to (1200, 589)",256.713494
MouseMove,"Move to (1205, 589)",256.720739
MouseMove,"Move to (1212, 589)",256.727899
MouseMove,"Move to (1221, 589)",256.735518
MouseMove,"Move to (1234, 589)",256.741829
MouseMove,"Move to (1252, 591)",256.749937
MouseMove,"Move to (1270, 592)",256.759742
MouseMove,"Move to (1287, 594)",256.769168
MouseMove,"Move to (1300, 595)",256.777288
MouseMove,"Move to (1307, 596)",256.785207
MouseMove,"Move to (1311, 597)",256.793003
MouseMove,"Move to (1312, 597)",256.839959
MouseMove,"Move to (1312, 598)",256.859957
MouseMove,"Move to (1312, 598)",256.869903
MouseMove,"Move to (1312, 598)",256.880784
MouseMove,"Move to (1311, 598)",256.888459
MouseMove,"Move to (1310, 599)",256.896812
MouseMove,"Move to (1309, 600)",256.904686
MouseMove,"Move to (1307, 600)",256.912985
MouseMove,"Move to (1306, 600)",256.921026
MouseMove,"Move to (1305, 601)",256.928861
MouseMove,"Move to (1304, 601)",256.936925
MouseMove,"Move to (1303, 601)",256.945287
MouseMove,"Move to (1302, 601)",256.953054
MouseMove,"Move to (1301, 601)",256.959967
MouseMove,"Move to (1300, 601)",256.965355
MouseMove,"Move to (1299, 601)",256.97112
MouseMove,"Move to (1298, 601)",256.985221
MouseMove,"Move to (1297, 601)",256.993179
MouseMove,"Move to (1297, 601)",257.00013
MouseMove,"Move to (1296, 601)",257.00859
MouseMove,"Move to (1295, 601)",257.017213
MouseMove,"Move to (1294, 601)",257.023509
MouseMove,"Move to (1292, 601)",257.032916
MouseMove,"Move to (1290, 601)",257.040269
MouseMove,"Move to (1287, 601)",257.047057
MouseMove,"Move to (1283, 601)",257.054372
MouseMove,"Move to (1278, 601)",257.061055
MouseMove,"Move to (1274, 601)",257.070098
MouseMove,"Move to (1271, 601)",257.080774
MouseMove,"Move to (1268, 602)",257.088999
MouseMove,"Move to (1266, 602)",257.096795
MouseMove,"Move to (1265, 602)",257.104168
MouseMove,"Move to (1265, 602)",257.280969
MouseMove,"Move to (1265, 603)",257.324962
MouseMove,"Move to (1265, 604)",257.36098
MouseMove,"Move to (1264, 604)",257.505183
MouseMove,"Move to (1263, 605)",257.519779
MouseMove,"Move to (1263, 606)",257.529215
MouseMove,"Move to (1261, 607)",257.53724
MouseMove,"Move to (1259, 608)",257.544679
MouseMove,"Move to (1258, 608)",257.553221
MouseMove,"Move to (1255, 610)",257.560788
MouseMove,"Move to (1251, 612)",257.569287
MouseMove,"Move to (1247, 614)",257.57705
MouseMove,"Move to (1241, 618)",257.584738
MouseMove,"Move to (1235, 621)",257.59291
MouseMove,"Move to (1229, 624)",257.599941
MouseMove,"Move to (1224, 626)",257.609162
MouseMove,"Move to (1220, 628)",257.617168
MouseMove,"Move to (1215, 630)",257.623372
MouseMove,"Move to (1214, 632)",257.631066
MouseMove,"Move to (1212, 634)",257.640737
MouseMove,"Move to (1210, 634)",257.649261
MouseMove,"Move to (1209, 635)",257.657334
MouseMove,"Move to (1209, 636)",257.664746
MouseMove,"Move to (1207, 637)",257.673009
MouseMove,"Move to (1205, 638)",257.681271
MouseMove,"Move to (1204, 639)",257.686009
MouseMove,"Move to (1201, 640)",257.693945
MouseMove,"Move to (1197, 642)",257.699797
MouseMove,"Move to (1193, 643)",257.709758
MouseMove,"Move to (1189, 644)",257.720876
MouseMove,"Move to (1184, 645)",257.72772
MouseMove,"Move to (1178, 646)",257.734784
KeyPress,d,257.743282
MouseMove,"Move to (1171, 647)",257.743282
MouseMove,"Move to (1165, 647)",257.751511
MouseMove,"Move to (1158, 647)",257.759894
MouseMove,"Move to (1151, 648)",257.769042
MouseMove,"Move to (1146, 648)",257.776797
MouseMove,"Move to (1139, 648)",257.783429
MouseMove,"Move to (1134, 648)",257.790426
MouseMove,"Move to (1127, 648)",257.799668
MouseMove,"Move to (1120, 648)",257.80427
MouseMove,"Move to (1113, 648)",257.811232
MouseMove,"Move to (1107, 648)",257.824947
MouseMove,"Move to (1098, 648)",257.831828
MouseMove,"Move to (1090, 648)",257.839881
MouseMove,"Move to (1083, 648)",257.845902
MouseMove,"Move to (1076, 648)",257.852635
MouseMove,"Move to (1071, 648)",257.85964
MouseMove,"Move to (1066, 648)",257.873177
MouseMove,"Move to (1062, 648)",257.881368
MouseMove,"Move to (1058, 648)",257.887457
MouseMove,"Move to (1056, 648)",257.895751
MouseMove,"Move to (1053, 648)",257.901943
MouseMove,"Move to (1050, 648)",257.909866
MouseMove,"Move to (1049, 648)",257.919765
MouseMove,"Move to (1046, 648)",257.929168
MouseMove,"Move to (1044, 648)",257.936226
MouseMove,"Move to (1043, 647)",257.943001
MouseMove,"Move to (1040, 647)",257.949824
MouseMove,"Move to (1038, 646)",257.960055
MouseMove,"Move to (1038, 646)",257.963925
MouseMove,"Move to (1037, 646)",257.977167
MouseMove,"Move to (1036, 646)",257.992516
MouseMove,"Move to (1035, 646)",258.008159
MouseMove,"Move to (1035, 646)",258.02506
MouseMove,"Move to (1034, 646)",258.040817
MouseMove,"Move to (1033, 646)",258.04886
MouseMove,"Move to (1033, 646)",258.064946
MouseMove,"Move to (1032, 646)",258.069875
MouseMove,"Move to (1031, 646)",258.079951
MouseMove,"Move to (1030, 646)",258.088805
MouseMove,"Move to (1030, 646)",258.097179
MouseMove,"Move to (1029, 646)",258.10347
MouseMove,"Move to (1028, 646)",258.110291
MouseMove,"Move to (1027, 646)",258.119812
MouseMove,"Move to (1025, 646)",258.124283
MouseMove,"Move to (1024, 646)",258.136997
MouseMove,"Move to (1022, 646)",258.144276
MouseMove,"Move to (1021, 646)",258.15142
MouseMove,"Move to (1018, 646)",258.160156
MouseMove,"Move to (1015, 646)",258.16601
MouseMove,"Move to (1012, 646)",258.173642
MouseMove,"Move to (1009, 646)",258.182356
MouseMove,"Move to (1004, 647)",258.19325
MouseMove,"Move to (998, 648)",258.201075
MouseMove,"Move to (993, 648)",258.207103
MouseMove,"Move to (988, 648)",258.21472
MouseMove,"Move to (981, 648)",258.224817
MouseMove,"Move to (976, 648)",258.232783
MouseMove,"Move to (972, 649)",258.241286
MouseMove,"Move to (968, 649)",258.249535
KeyPress,d,258.256085
MouseMove,"Move to (965, 649)",258.256085
MouseMove,"Move to (962, 649)",258.26268
MouseMove,"Move to (959, 649)",258.269662
KeyPress,d,258.276952
MouseMove,"Move to (957, 649)",258.280028
MouseMove,"Move to (954, 649)",258.283078
MouseMove,"Move to (952, 649)",258.297391
MouseMove,"Move to (950, 649)",258.305044
KeyPress,d,258.31213
MouseMove,"Move to (947, 649)",258.31213
MouseMove,"Move to (944, 650)",258.320026
MouseMove,"Move to (941, 651)",258.324966
MouseMove,"Move to (939, 651)",258.332266
MouseMove,"Move to (936, 652)",258.345205
MouseMove,"Move to (932, 653)",258.35329
KeyPress,d,258.35329
MouseMove,"Move to (928, 654)",258.36042
MouseMove,"Move to (924, 655)",258.36751
KeyPress,d,258.375131
MouseMove,"Move to (920, 657)",258.375131
MouseMove,"Move to (916, 658)",258.382672
MouseMove,"Move to (913, 659)",258.391941
MouseMove,"Move to (908, 661)",258.401288
KeyPress,d,258.409731
MouseMove,"Move to (905, 662)",258.409731
MouseMove,"Move to (901, 663)",258.417073
MouseMove,"Move to (897, 663)",258.424906
MouseMove,"Move to (894, 664)",258.432863
MouseMove,"Move to (892, 664)",258.440739
KeyPress,d,258.440739
MouseMove,"Move to (889, 664)",258.447778
MouseMove,"Move to (887, 664)",258.457217
MouseMove,"Move to (886, 665)",258.459948
MouseMove,"Move to (884, 665)",258.47059
KeyPress,d,258.478918
MouseMove,"Move to (883, 665)",258.479961
MouseMove,"Move to (882, 665)",258.486176
MouseMove,"Move to (881, 666)",258.489782
MouseMove,"Move to (880, 666)",258.501759
MouseMove,"Move to (880, 666)",258.509639
MouseMove,"Move to (879, 666)",258.519954
KeyPress,d,258.528673
MouseMove,"Move to (878, 666)",258.530099
MouseMove,"Move to (877, 667)",258.53695
KeyPress,d,258.542508
MouseMove,"Move to (877, 667)",258.546
MouseMove,"Move to (875, 667)",258.553958
MouseMove,"Move to (874, 667)",258.561442
MouseMove,"Move to (871, 668)",258.568563
KeyPress,d,258.575956
MouseMove,"Move to (867, 668)",258.576874
MouseMove,"Move to (862, 668)",258.582595
MouseMove,"Move to (857, 668)",258.590141
MouseMove,"Move to (850, 669)",258.600067
MouseMove,"Move to (843, 669)",258.60917
KeyPress,d,258.609647
MouseMove,"Move to (835, 669)",258.618104
MouseMove,"Move to (826, 669)",258.624881
MouseMove,"Move to (819, 670)",258.630752
KeyPress,d,258.639731
MouseMove,"Move to (814, 670)",258.639731
MouseMove,"Move to (809, 670)",258.647807
MouseMove,"Move to (804, 670)",258.656493
MouseMove,"Move to (800, 670)",258.663805
MouseMove,"Move to (798, 670)",258.673687
KeyPress,d,258.675912
MouseMove,"Move to (795, 670)",258.680517
MouseMove,"Move to (793, 670)",258.686181
MouseMove,"Move to (792, 670)",258.694806
MouseMove,"Move to (790, 670)",258.702392
KeyPress,d,258.707923
KeyPress,d,258.741338
KeyPress,d,258.777061
KeyPress,d,258.80563
MouseMove,"Move to (789, 670)",258.80975
KeyPress,d,258.846912
MouseMove,"Move to (789, 670)",258.852367
MouseMove,"Move to (788, 670)",258.859918
MouseMove,"Move to (787, 670)",258.873353
MouseMove,"Move to (786, 670)",258.881155
KeyPress,d,258.882725
MouseMove,"Move to (786, 670)",258.888108
MouseMove,"Move to (784, 670)",258.895541
MouseMove,"Move to (782, 670)",258.903556
KeyPress,d,258.907855
MouseMove,"Move to (778, 670)",258.91133
MouseMove,"Move to (774, 671)",258.921813
MouseMove,"Move to (770, 671)",258.928702
MouseMove,"Move to (766, 672)",258.93658
KeyPress,d,258.938125
MouseMove,"Move to (763, 672)",258.944817
MouseMove,"Move to (760, 672)",258.952408
MouseMove,"Move to (757, 673)",258.959696
KeyPress,d,258.970025
KeyPress,d,259.00701
KeyPress,d,259.035227
KeyPress,d,259.06794
KeyPress,d,259.105306
KeyPress,d,259.138818
KeyPress,d,259.173414
KeyPress,Key.space,259.199579
KeyPress,d,259.255986
MouseMove,"Move to (756, 674)",259.429683
MouseMove,"Move to (755, 674)",259.449798
MouseMove,"Move to (754, 675)",259.456718
MouseMove,"Move to (753, 675)",259.465475
MouseMove,"Move to (752, 676)",259.47328
MouseMove,"Move to (751, 678)",259.480438
MouseMove,"Move to (750, 678)",259.488982
MouseMove,"Move to (749, 678)",259.496916
MouseMove,"Move to (747, 679)",259.504871
MouseMove,"Move to (744, 680)",259.513527
MouseMove,"Move to (742, 681)",259.520131
MouseMove,"Move to (739, 682)",259.527563
MouseMove,"Move to (736, 684)",259.53571
MouseMove,"Move to (733, 685)",259.544047
MouseMove,"Move to (731, 687)",259.550155
MouseMove,"Move to (727, 689)",259.561196
MouseMove,"Move to (722, 691)",259.568324
MouseMove,"Move to (719, 692)",259.57565
MouseMove,"Move to (714, 694)",259.582996
MouseMove,"Move to (709, 696)",259.590602
MouseMove,"Move to (705, 698)",259.599629
MouseMove,"Move to (701, 699)",259.605358
MouseMove,"Move to (698, 700)",259.617266
MouseMove,"Move to (695, 702)",259.624604
MouseMove,"Move to (692, 703)",259.633316
MouseMove,"Move to (690, 704)",259.640795
MouseMove,"Move to (688, 704)",259.649043
MouseMove,"Move to (686, 705)",259.656682
MouseMove,"Move to (685, 706)",259.664812
MouseMove,"Move to (683, 707)",259.673445
MouseMove,"Move to (681, 708)",259.681202
MouseMove,"Move to (680, 708)",259.688714
MouseMove,"Move to (680, 709)",259.697157
MouseMove,"Move to (679, 709)",259.704875
MouseMove,"Move to (678, 709)",259.71325
MouseMove,"Move to (677, 709)",259.72126
MouseMove,"Move to (676, 710)",259.728511
MouseMove,"Move to (675, 711)",259.737247
MouseMove,"Move to (673, 711)",259.740985
MouseMove,"Move to (670, 712)",259.749829
MouseMove,"Move to (669, 713)",259.75963
MouseMove,"Move to (666, 713)",259.768732
MouseMove,"Move to (663, 714)",259.776514
MouseMove,"Move to (660, 714)",259.784436
MouseMove,"Move to (658, 715)",259.793247
MouseMove,"Move to (655, 715)",259.800825
MouseMove,"Move to (653, 715)",259.80831
MouseMove,"Move to (651, 716)",259.81726
MouseMove,"Move to (648, 716)",259.825166
MouseMove,"Move to (645, 716)",259.832426
MouseMove,"Move to (644, 716)",259.840548
MouseMove,"Move to (641, 717)",259.849007
MouseMove,"Move to (638, 717)",259.857012
MouseMove,"Move to (634, 717)",259.86464
MouseMove,"Move to (632, 717)",259.869756
MouseMove,"Move to (628, 717)",259.880704
MouseMove,"Move to (623, 717)",259.889277
MouseMove,"Move to (619, 717)",259.897283
MouseMove,"Move to (614, 717)",259.90553
MouseMove,"Move to (608, 717)",259.912775
MouseMove,"Move to (601, 717)",259.920704
MouseMove,"Move to (594, 717)",259.927144
MouseMove,"Move to (587, 717)",259.937171
MouseMove,"Move to (580, 717)",259.944434
MouseMove,"Move to (574, 717)",259.952624
MouseMove,"Move to (567, 717)",259.960934
MouseMove,"Move to (560, 717)",259.963329
MouseMove,"Move to (553, 717)",259.976973
MouseMove,"Move to (547, 717)",259.98533
MouseMove,"Move to (541, 717)",259.993147
MouseMove,"Move to (536, 717)",260.001218
MouseMove,"Move to (533, 717)",260.009603
MouseMove,"Move to (529, 717)",260.016773
MouseMove,"Move to (526, 717)",260.023181
MouseMove,"Move to (523, 717)",260.032937
MouseMove,"Move to (522, 717)",260.040674
MouseMove,"Move to (521, 717)",260.04857
MouseMove,"Move to (520, 717)",260.08109
KeyPress,Key.space,260.22229
MouseMove,"Move to (520, 717)",260.257492
